,mic_0,mic_1,mic_2,mic_3,mic_4,mic_5,mic_6,output_angle
19573,-1,1,-1,-1,-1,0,-2,30
19574,-1,-1,-2,-1,-1,-1,-1,30
19575,-2,-2,-2,-2,-1,-1,0,30
19576,-2,-2,-2,-2,-1,-1,-1,30
19577,-2,-1,-2,-2,-1,-1,-1,30
19578,-2,-1,-1,-2,-1,-1,-1,30
19579,-2,-1,-2,-1,0,-1,-1,30
19580,-3,-1,-2,-1,-1,-1,-2,30
19581,-1,-1,-1,0,-2,-1,-1,30
19582,0,-1,-1,-1,-1,-1,-1,30
19583,-1,-1,-2,0,-1,0,-2,30
19584,-2,0,-1,-1,-1,-2,-2,30
19585,-2,-1,-2,-1,-1,-1,-2,30
19586,-1,1,-2,-1,0,-1,-1,30
19587,-1,0,-1,-1,0,-1,0,30
19588,0,0,-1,-1,0,0,-1,30
19589,0,0,-1,-1,1,0,0,30
19590,0,0,1,0,1,0,0,30
19591,1,0,0,0,1,1,0,30
19592,0,1,0,1,0,1,0,30
19593,1,2,1,0,2,1,0,30
19594,1,1,0,1,1,1,0,30
19595,0,0,0,0,1,2,0,30
19596,-1,1,0,0,0,0,-1,30
19597,-1,1,1,0,0,1,1,30
19598,-1,1,-1,0,1,1,-1,30
19599,1,0,-1,0,0,1,-1,30
19600,0,0,-1,0,1,1,1,30
19601,0,0,0,0,0,0,1,30
19602,0,0,-1,0,0,0,0,30
19603,0,0,0,1,0,0,0,30
19604,0,1,0,1,-1,1,0,30
19605,0,-1,0,-1,0,1,0,30
19606,0,0,0,1,0,1,1,30
19607,0,1,0,1,0,0,0,30
19608,1,0,0,0,0,1,1,30
19609,0,0,-1,1,0,1,1,30
19610,0,1,0,2,1,1,1,30
19611,-1,0,-1,1,0,1,0,30
19612,0,1,0,0,0,1,1,30
19613,-1,0,0,1,-1,0,1,30
19614,-1,1,-1,0,0,-1,1,30
19615,0,0,-1,0,0,-1,1,30
19616,-1,0,-1,1,0,0,0,30
19617,0,0,-1,0,-1,1,0,30
19618,1,0,-1,0,-1,0,1,30
19619,0,1,0,1,0,1,0,30
19620,0,-1,-1,0,0,0,0,30
19621,0,0,-1,0,0,0,0,30
19622,0,0,-1,0,0,0,0,30
19623,0,1,0,0,1,0,0,30
19624,0,1,0,1,-1,0,0,30
19625,0,0,-1,0,0,0,-1,30
19626,0,0,-1,0,0,0,0,30
19627,0,1,-1,0,-2,0,-1,30
19628,-1,0,-1,-1,-1,0,0,30
19629,0,-1,0,-1,0,0,-1,30
19630,-1,0,-2,-1,0,0,0,30
19631,-1,-1,-1,-1,0,0,-1,30
19632,0,-1,-1,-1,-1,0,-2,30
19633,-1,0,-1,-1,-1,0,-1,30
19634,-2,0,-1,-1,-1,0,-1,30
19635,-1,-1,-1,-1,-2,-1,-1,30
19636,0,-2,-2,-1,-1,-1,0,30
19637,-1,-1,-1,0,-1,-1,-1,30
19638,-1,0,-1,-1,-2,-1,-2,30
19639,-1,-1,0,-1,-1,-1,-2,30
19640,-1,0,-2,-1,-3,-2,-2,30
19641,-1,0,-1,-1,-2,-1,-2,30
19642,-1,-1,-1,0,0,-1,-1,30
19643,0,0,-2,0,-1,-1,-1,30
19644,-1,-1,-1,-1,0,-1,-1,30
19645,0,-1,-1,-1,-1,-2,-1,30
19646,-1,-2,0,-1,-1,-1,-1,30
19647,0,-1,-1,0,-1,-1,-1,30
19648,-1,0,0,-1,-1,-1,-1,30
19649,-1,0,-1,-1,0,0,-1,30
19650,-1,-2,-2,-1,-1,-1,0,30
19651,0,-1,0,-2,0,-1,0,30
19652,-1,0,0,0,-1,-1,0,30
19653,-1,-1,0,0,-1,-1,-1,30
19654,0,-1,0,-1,-1,0,-1,30
19655,0,-1,0,0,-1,-1,-1,30
19656,0,0,1,0,-1,-1,0,30
19657,0,-1,1,0,-1,-1,-1,30
19658,-1,0,0,-1,-2,0,-1,30
19659,0,1,-1,-1,-1,0,0,30
19660,0,-1,-1,-1,-2,-1,0,30
19661,-2,0,0,-1,-1,-1,0,30
19662,-1,0,-1,-2,-1,-1,-1,30
19663,-1,0,-1,-1,-1,-1,-1,30
19664,0,-1,0,0,-1,-1,-1,30
19665,0,0,0,-1,-1,-1,-1,30
19666,0,-1,-2,-1,0,-1,0,30
19667,0,-1,-1,-1,0,0,0,30
19668,-1,-1,0,0,0,0,-1,30
19669,0,-1,0,-1,0,-1,-1,30
19670,0,0,-1,0,0,-1,0,30
19671,-1,0,-2,-1,1,0,-1,30
19672,0,-1,-1,0,0,-1,-1,30
19673,-1,0,-1,-1,1,-1,-1,30
19674,-1,-1,0,-1,-1,-1,-1,30
19675,0,0,0,0,-1,-1,-2,30
19676,-1,-1,-1,-1,-1,-1,-1,30
19677,0,0,0,-1,-1,-1,0,30
19678,-2,-1,0,0,0,-1,-1,30
19679,0,0,-1,-1,-1,-1,-1,30
19680,-1,0,0,0,0,-1,-1,30
19681,0,0,0,0,0,-1,0,30
19682,0,-2,0,0,-1,0,-1,30
19683,0,-1,-1,1,0,-1,0,30
19684,1,0,-1,0,0,-2,-2,30
19685,-1,-1,0,0,0,0,0,30
19686,0,0,0,-1,0,-1,-1,30
19687,-1,-1,-1,0,0,-2,-1,30
19688,-2,0,-1,-1,0,-1,-1,30
19689,-1,-1,-1,0,-1,0,-1,30
19690,-2,0,0,-1,-1,-1,-1,30
19691,-1,-1,-1,0,0,-1,-2,30
19692,-1,-1,-1,-1,-1,-2,-2,30
19693,-1,0,0,0,0,-1,-1,30
19694,0,0,0,1,-1,-1,-1,30
19695,-1,-1,0,1,0,-1,-2,30
19696,-1,-1,0,1,-1,0,-1,30
19697,-1,0,0,0,0,-1,0,30
19698,0,-1,0,0,1,-1,1,30
19699,-1,0,-1,0,0,-1,0,30
19700,-1,-1,-1,-1,-1,0,-1,30
19701,-1,-2,-1,0,-1,0,0,30
19702,0,-1,-2,1,-1,0,-1,30
19703,0,-1,0,0,-1,-1,0,30
19704,0,0,0,0,-1,-1,-2,30
19705,-1,-2,-1,1,0,0,-1,30
19706,0,-2,0,1,0,-1,-1,30
19707,-1,-1,-1,1,0,-1,-1,30
19708,-1,0,0,1,0,-1,-1,30
19709,0,-1,0,-1,1,0,-1,30
19710,0,-1,0,0,0,0,-1,30
19711,-1,-1,0,0,1,0,-1,30
19712,-1,-1,0,1,1,0,0,30
19713,-1,-1,-1,1,0,0,-1,30
19714,-1,-1,0,-1,0,-2,-1,30
19715,-1,-1,-1,0,-1,-1,-2,30
19716,-1,-1,0,0,0,-1,-1,30
19717,-1,-1,-2,0,0,-1,-2,30
19718,-2,-2,-1,0,-2,-1,-2,30
19719,-2,-2,-2,-1,0,-1,-2,30
19720,-3,-2,-2,-1,-1,-3,-2,30
19721,-3,-3,-2,-2,-2,-3,-3,30
19722,-2,-3,-3,-1,-1,-1,-4,30
19723,-3,-3,-3,-1,-2,-2,-4,30
19724,-2,-2,-2,-2,-1,-2,-4,30
19725,-3,-2,-2,-2,-2,-3,-3,30
19726,-3,-1,-2,-2,-2,-2,-3,30
19727,-1,-2,-2,-1,-1,-2,-2,30
19728,-1,-1,-2,-1,-1,-2,-3,30
19729,-2,-1,-1,0,-1,-1,-2,30
19730,-2,-1,-1,-1,1,0,-3,30
19731,-2,-1,-2,0,-1,-1,-2,30
19732,-2,-2,-1,0,-1,-1,-2,30
19733,-2,-1,-1,-1,0,-1,-2,30
19734,-2,-2,-2,-1,-1,-1,-2,30
19735,-2,-1,-1,-1,-2,0,-2,30
19736,-2,-2,-2,-1,-2,-1,-2,30
19737,-3,-1,-2,-2,-2,-1,-1,30
19738,-1,-2,-2,-2,-1,-1,-2,30
19739,-2,-2,-1,-3,-2,-2,-3,30
19740,-3,-3,-2,-2,-1,-2,-4,30
19741,-2,-3,-2,-1,-3,-3,-4,30
19742,-3,-3,-2,-2,-2,-3,-3,30
19743,-2,-2,-2,-2,-1,-3,-3,30
19744,-2,-3,-2,-2,-3,-3,-3,30
19745,-2,-3,-2,-2,-1,-2,-2,30
19746,-2,-2,-2,-2,-2,-2,-2,30
19747,-2,-2,-2,-2,-2,-2,-2,30
19748,-3,-2,-1,-1,-1,-2,-1,30
19749,-2,-2,-1,-1,-2,-2,-2,30
19750,-1,-2,-1,-2,0,-1,-1,30
19751,-1,-1,-1,-1,0,-1,-1,30
19752,-1,-2,0,-2,-1,-1,-2,30
19753,-3,-2,-1,-2,-1,0,-1,30
19754,-1,-1,-2,-2,-2,-2,-2,30
19755,-1,-2,-1,-2,-1,-2,-1,30
19756,-2,-2,-1,-2,-2,0,-2,30
19757,0,-2,-2,-2,-2,-1,-2,30
19758,-2,-2,-1,-3,-2,-1,-1,30
19759,-2,-2,-3,-2,-2,-2,-3,30
19760,-1,-2,-1,-2,-2,-1,-1,30
19761,-1,-1,-2,-2,-2,-1,-1,30
19762,-1,-2,-2,-2,-2,-1,-3,30
19763,-1,-2,-1,-2,-1,-1,-2,30
19764,-1,-1,-1,-1,-2,-1,-1,30
19765,-1,-2,-2,-2,-3,-1,-2,30
19766,-2,-2,-1,-2,-2,-2,-2,30
19767,-2,-3,-2,-3,-4,-2,-3,30
19768,-3,-2,-2,-2,-3,-1,-3,30
19769,-2,-2,-3,-4,-2,-1,-3,30
19770,-1,-3,-3,-3,-2,-1,-2,30
19771,-3,-3,-2,-3,-3,-3,-3,30
19772,-3,-3,-3,-3,-3,-3,-4,30
19773,-3,-3,-2,-3,-3,-3,-3,30
19774,-2,-3,-4,-4,-5,-4,-4,30
19775,-3,-2,-3,-4,-4,-3,-4,30
19776,-2,-3,-3,-5,-3,-2,-2,30
19777,-3,-3,-3,-4,-3,-3,-3,30
19778,-3,-2,-3,-4,-3,-3,-2,30
19779,-2,-2,-3,-4,-3,-2,-3,30
19780,-2,-1,-3,-3,-4,-3,-2,30
19781,-3,-3,-3,-3,-2,-1,-2,30
19782,-1,-2,-3,-3,-2,-2,-2,30
19783,-2,-2,-3,-2,-3,-1,-2,30
19784,-2,-1,-1,-3,-2,-1,-1,30
19785,-2,-2,-1,-1,-4,-2,-2,30
19786,-1,-2,-2,-2,-2,-1,-2,30
19787,-1,-1,-2,-2,-2,-1,-2,30
19788,-2,-1,-2,-3,-2,-1,-3,30
19789,-2,-2,-3,-3,-3,-2,-2,30
19790,-2,-1,-2,-1,-3,-2,-2,30
19791,-2,0,-2,-2,-3,-1,-1,30
19792,-2,-2,-2,-2,-3,-2,-2,30
19793,-1,-2,-3,-1,-3,-1,-2,30
19794,-2,-2,-1,-2,-3,-3,-1,30
19795,-1,-2,-1,-3,-2,-2,-2,30
19796,-2,-1,-2,-2,-4,-2,-1,30
19797,-2,-2,-1,-2,-3,-2,-1,30
19798,-1,-2,-3,-2,-4,-2,-2,30
19799,-1,-1,-1,-2,-3,-2,-1,30
19800,-2,-2,-1,-1,-3,-2,-2,30
19801,-2,-3,-3,-2,-2,-2,-2,30
19802,-2,-2,-2,-3,-2,-2,-2,30
19803,-2,-2,-2,-2,-1,-2,-2,30
19804,-1,-1,-2,-2,-3,-2,-1,30
19805,-1,-2,-1,-3,-3,-3,-2,30
19806,-2,-1,-2,-1,-4,-3,-2,30
19807,-2,-2,-1,-2,-2,-2,-1,30
19808,-1,-1,-2,-2,-2,-3,-2,30
19809,-1,-2,-3,-2,-3,-2,-2,30
19810,0,-3,-1,-3,-2,-2,-2,30
19811,-1,-1,-3,-2,-4,-3,-2,30
19812,-1,-3,-2,-3,-2,-3,-2,30
19813,-3,-2,-2,-3,-4,-2,-2,30
19814,-2,-2,-3,-3,-3,-2,-2,30
19815,-3,-2,-2,-3,-3,-3,-2,30
19816,-2,-2,-3,-3,-3,-2,-2,30
19817,-3,-2,-3,-4,-4,-3,-2,30
19818,-2,-3,-3,-3,-3,-2,-2,30
19819,-3,-1,-3,-3,-4,-2,-2,30
19820,-3,-3,-3,-3,-3,-3,-2,30
19821,-3,-3,-2,-3,-4,-3,-1,30
19822,-3,-2,-3,-4,-5,-2,-1,30
19823,-2,-2,-2,-3,-4,-3,-2,30
19824,-2,-1,-2,-3,-5,-2,-3,30
19825,-1,-2,-2,-3,-3,-2,-2,30
19826,-1,-2,-1,-2,-3,-2,-1,30
19827,-1,-1,-2,-2,-3,-2,-1,30
19828,-1,-1,-1,-3,-2,-2,0,30
19829,0,0,-1,-1,-2,0,-1,30
19830,-1,-1,-1,-2,-2,-1,-1,30
19831,0,-1,-1,-2,-3,-1,-1,30
19832,-1,-1,-1,-1,-3,-1,-2,30
19833,-1,-2,-2,-2,-2,-1,-1,30
19834,0,-2,-1,-2,-3,-1,-1,30
19835,0,-1,0,-1,-2,-1,-1,30
19836,0,-2,-1,-1,-1,0,0,30
19837,0,0,-1,-2,-2,-1,0,30
19838,-1,-2,-2,-2,-2,-1,-2,30
19839,0,-2,-1,-2,-1,-1,0,30
19840,-1,-1,-2,-1,-2,-1,-1,30
19841,-1,-2,-2,-2,-1,-1,-1,30
19842,-1,-2,-1,-3,-2,-1,0,30
19843,-1,-2,-2,-2,-3,-1,-1,30
19844,-1,-2,-1,-3,-2,-1,-1,30
19845,-1,-2,-1,-2,-2,-1,-1,30
19846,-1,-2,-2,-2,-3,-1,-2,30
19847,-2,-2,-1,-3,-2,-2,-1,30
19848,-2,-2,-2,-2,-3,-1,-1,30
19849,-2,-3,-1,-3,-2,-2,-1,30
19850,-1,-2,-2,-3,-2,-1,-1,30
19851,0,-1,-1,-2,-2,0,-1,30
19852,0,-3,-1,-3,-1,-1,0,30
19853,-1,-2,-1,-2,-2,-1,-1,30
19854,-2,-1,-1,-2,-2,0,0,30
19855,-1,-2,-2,-2,-2,0,0,30
19856,-1,-1,-1,-2,-3,-1,-1,30
19857,-1,-1,-1,-2,-2,-1,-1,30
19858,-1,-1,0,-1,-2,-2,-1,30
19859,0,-1,0,-1,-2,-2,-1,30
19860,0,-1,0,-2,0,-1,0,30
19861,0,-1,-1,-1,-2,-1,-2,30
19862,0,-1,0,0,-1,0,-1,30
19863,-1,-1,1,-1,-1,-1,0,30
19864,-1,0,0,-1,-2,0,-1,30
19865,0,0,0,-2,-1,1,0,30
19866,0,0,0,-2,-2,1,0,30
19867,1,0,0,-1,-1,0,0,30
19868,0,0,1,-1,-1,0,-1,30
19869,-1,0,0,-1,-2,0,0,30
19870,0,-1,0,-1,0,0,0,30
19871,0,-1,2,-1,0,1,1,30
19872,0,0,1,0,-1,1,0,30
19873,0,0,2,0,-1,1,1,30
19874,1,1,1,1,-1,1,-1,30
19875,1,0,1,0,0,1,0,30
19876,0,0,2,1,0,1,0,30
19877,1,0,2,2,0,1,0,30
19878,1,0,2,-1,1,-1,1,30
19879,1,1,2,0,0,1,1,30
19880,1,0,2,0,0,2,2,30
19881,2,0,2,0,1,1,2,30
19882,2,1,2,0,0,1,1,30
19883,1,1,2,1,0,1,1,30
19884,1,2,3,1,1,3,1,30
19885,1,1,2,1,1,2,2,30
19886,3,0,3,0,1,1,1,30
19887,2,1,3,1,1,2,1,30
19888,2,2,2,1,0,2,2,30
19889,1,0,2,1,1,2,2,30
19890,1,1,2,1,0,1,2,30
19891,1,0,1,0,0,1,2,30
19892,0,1,1,0,0,1,1,30
19893,1,0,1,0,0,2,1,30
19894,2,0,0,0,0,1,1,30
19895,0,0,1,0,-1,1,1,30
19896,1,0,1,-1,0,0,0,30
19897,0,-1,0,0,-1,2,0,30
19898,0,-1,0,-1,0,0,0,30
19899,0,0,0,-1,0,1,1,30
19900,0,-1,0,-1,-1,2,0,30
19901,0,-1,1,0,0,0,0,30
19902,1,0,0,-1,0,1,1,30
19903,0,0,1,0,0,0,0,30
19904,1,0,1,-1,0,1,0,30
19905,1,1,1,0,-1,1,0,30
19906,1,0,1,0,1,1,1,30
19907,1,0,2,0,1,1,2,30
19908,1,1,1,0,0,1,1,30
19909,1,1,2,0,0,2,2,30
19910,2,1,2,-1,0,1,2,30
19911,1,0,1,-1,0,2,2,30
19912,0,1,1,-1,0,1,1,30
19913,1,0,0,0,0,1,1,30
19914,1,0,2,-1,0,0,1,30
19915,1,0,0,1,0,1,1,30
19916,0,-1,1,0,0,0,1,30
19917,0,0,1,0,-1,0,0,30
19918,0,-1,0,0,0,0,1,30
19919,-1,-2,1,-2,0,0,0,30
19920,-1,0,1,-1,0,1,0,30
19921,0,-1,1,-1,-1,0,0,30
19922,-1,-1,2,0,0,0,0,30
19923,0,0,0,-1,-1,0,0,30
19924,0,0,0,-1,0,1,1,30
19925,0,0,0,-1,-1,1,1,30
19926,0,0,1,0,0,1,2,30
19927,0,0,2,0,1,1,1,30
19928,1,0,1,0,0,1,0,30
19929,0,0,1,0,1,2,2,30
19930,0,0,1,0,0,1,1,30
19931,0,0,1,1,0,1,2,30
19932,-1,0,1,-1,1,1,1,30
19933,0,0,0,0,-1,1,0,30
19934,-1,0,0,0,0,0,0,30
19935,0,-1,0,-1,-1,1,1,30
19936,-1,-2,0,0,-1,-1,0,30
19937,-1,0,0,-3,0,1,0,30
19938,0,-1,-1,-1,-1,-1,0,30
19939,0,-1,0,-1,-1,-1,0,30
19940,0,0,0,0,0,0,1,30
19941,-1,-1,-1,-1,-1,0,0,30
19942,0,-1,0,-1,0,0,0,30
19943,0,-1,-1,-1,-1,0,1,30
19944,-1,-1,-1,-1,-2,0,0,30
19945,-1,-1,0,-1,0,0,0,30
19946,-1,-2,0,-1,-1,-1,0,30
19947,-1,-2,-1,-1,0,-1,-1,30
19948,-1,-1,0,-2,-2,-1,-1,30
19949,-1,-2,-1,-1,-2,-1,0,30
19950,-1,-1,-1,-2,-1,0,-1,30
19951,0,0,-1,-2,-2,0,0,30
19952,-1,-1,-1,-1,-1,0,-1,30
19953,-1,-1,0,-2,-1,-1,-1,30
19954,-1,-2,-1,-2,-1,0,0,30
19955,-2,-1,-1,-1,-1,-1,-1,30
19956,-1,-2,0,-2,0,0,-1,30
19957,-1,-2,-1,-1,-1,0,-1,30
19958,-1,-2,0,-1,-1,0,0,30
19959,-1,-1,-1,-1,-2,-2,-1,30
19960,-1,-1,0,-1,-1,-1,0,30
19961,0,-2,-1,-1,-1,0,0,30
19962,0,-2,-1,-1,-1,0,-1,30
19963,-1,-3,0,-1,-2,-1,-1,30
19964,-2,-2,-1,0,-2,0,-1,30
19965,-1,-2,-1,-2,-2,-1,0,30
19966,-1,-2,0,-1,-1,0,0,30
19967,-2,-2,-1,-2,-1,-1,-1,30
19968,-1,-2,1,-2,0,0,0,30
19969,0,-1,1,-1,-1,1,0,30
19970,-1,-1,-2,-1,0,-1,0,30
19971,-1,-1,0,-1,0,-1,0,30
19972,0,-1,0,-2,-1,1,0,30
19973,0,-1,1,-1,0,0,1,30
19974,-1,0,0,-1,-1,0,0,30
19975,0,-1,-1,0,0,0,0,30
19976,0,-1,0,-1,0,0,-1,30
19977,-1,-1,0,-1,-1,0,1,30
19978,0,0,0,-1,-1,1,0,30
19979,-1,-1,0,-2,-1,0,1,30
19980,-2,0,0,-1,0,0,0,30
19981,-1,-1,0,-1,0,0,0,30
19982,-1,0,1,-1,0,0,0,30
19983,0,0,0,0,1,1,0,30
19984,1,-1,1,-1,1,1,0,30
19985,0,-1,0,0,0,1,0,30
19986,-1,0,1,-2,0,0,1,30
19987,0,-2,0,-2,1,1,0,30
19988,-1,-1,0,-1,0,0,-1,30
19989,0,-1,-1,0,0,1,0,30
19990,-1,-1,0,-1,0,0,0,30
19991,-1,-1,0,-2,0,0,1,30
19992,-1,-1,0,-1,1,0,0,30
19993,0,0,0,-1,0,0,0,30
19994,-1,-1,0,-1,0,0,0,30
19995,-1,-1,0,-1,1,0,0,30
19996,1,0,-1,0,1,0,0,30
19997,1,0,1,0,0,0,1,30
19998,0,1,0,-1,1,1,0,30
19999,0,0,0,0,1,1,1,30
20000,1,0,0,-1,1,1,1,30
20001,0,1,0,-1,1,1,1,30
20002,0,-2,2,-1,1,0,1,30
20003,0,0,0,0,0,1,2,30
20004,0,-1,-1,-1,1,0,2,30
20005,0,-1,0,0,1,-1,1,30
20006,-1,0,-1,-1,1,0,0,30
20007,1,-1,0,-1,1,0,1,30
20008,0,0,0,0,1,0,1,30
20009,1,-2,0,0,0,1,0,30
20010,0,0,1,0,2,0,1,30
20011,0,-1,-1,0,0,1,1,30
20012,0,-1,1,0,1,1,0,30
20013,0,0,-1,-1,2,0,0,30
20014,-1,-1,-1,0,0,0,0,30
20015,0,-1,-1,0,0,0,0,30
20016,0,0,0,-1,0,0,0,30
20017,-1,0,-1,0,0,-1,1,30
20018,-1,-1,0,-1,-1,0,1,30
20019,0,-1,-1,0,-1,0,0,30
20020,-1,-1,0,-1,0,-1,-1,30
20021,-1,0,0,0,1,-1,0,30
20022,0,0,-1,0,-1,-2,0,30
20023,-1,0,0,0,0,-1,0,30
20024,-1,0,0,0,1,-1,0,30
20025,0,-1,0,0,0,-1,0,30
20026,1,-1,1,0,0,0,1,30
20027,1,0,-1,-1,-1,0,1,30
20028,0,0,0,-1,0,0,0,30
20029,0,-1,0,0,0,-1,-1,30
20030,-1,-1,-1,-1,0,-1,0,30
20031,-1,-1,-1,-1,0,-1,0,30
20032,0,-1,-2,-1,-1,-1,-1,30
20033,0,-2,-1,-1,-1,-1,-1,30
20034,-1,-2,-1,-1,-1,-2,0,30
20035,-2,-2,-2,-2,-1,-1,-1,30
20036,-2,-2,-1,-2,-1,-2,-1,30
20037,-2,-2,-1,-1,-1,-2,-1,30
20038,-2,-2,-1,-1,-1,-2,-1,30
20039,-1,-1,-2,-1,-1,-1,-2,30
20040,-1,-1,-2,-1,-2,0,0,30
20041,-1,-1,-2,-1,-1,-1,-1,30
20042,-1,-1,-1,-1,-1,-1,-1,30
20043,-2,-2,-1,-1,-1,-1,-1,30
20044,-1,-1,-1,-2,0,0,-1,30
20045,-1,-1,-1,0,0,-1,-1,30
20046,0,0,1,-2,0,0,0,30
20047,0,-1,0,-1,-1,-1,-1,30
20048,-1,-1,0,0,-1,0,0,30
20049,0,-1,0,-1,0,-1,0,30
20050,-1,-1,0,-1,-1,-1,-1,30
20051,-1,0,0,-1,0,0,0,30
20052,-1,-1,-1,-1,-1,-2,-1,30
20053,-1,-1,-1,-1,0,-1,-1,30
20054,-1,-1,-1,-1,0,-2,-1,30
20055,-2,-2,-2,-1,-1,-2,-1,30
20056,-3,-2,-2,-1,-1,-3,-2,30
20057,-2,-1,-1,-1,-2,-1,-2,30
20058,-2,-1,-2,-2,0,-2,-2,30
20059,-2,-2,-1,-2,-1,-2,-2,30
20060,-2,-2,-2,-2,-2,-1,-1,30
20061,-2,-1,-1,-2,-2,-2,-1,30
20062,-2,-2,-2,-2,-1,-2,-2,30
20063,-2,-2,-1,-1,-2,-2,-2,30
20064,-2,-2,-2,-1,-2,-2,-2,30
20065,-2,-2,-2,-2,-2,-2,-1,30
20066,-2,-1,-2,-2,-1,-2,-3,30
20067,-1,-1,-2,-1,-1,-2,-2,30
20068,-2,-2,-3,-2,-2,-3,-2,30
20069,-2,-2,-1,-2,-2,-2,-1,30
20070,-2,-2,-3,-2,-2,-2,-3,30
20071,-2,-2,-2,-2,-1,-3,-2,30
20072,-2,-2,-2,-3,-2,-2,-3,30
20073,-2,-2,-3,-2,-2,-3,-2,30
20074,-3,-3,-3,-2,-1,-2,-3,30
20075,-3,-1,-4,-2,-2,-3,-3,30
20076,-2,-2,-3,-3,-2,-4,-4,30
20077,-3,-2,-3,-2,-2,-2,-3,30
20078,-2,-2,-3,-3,-2,-2,-2,30
20079,-3,-3,-3,-3,-2,-2,-2,30
20080,-3,-2,-2,-3,-1,-2,-2,30
20081,-3,-1,-3,-2,-1,-1,-2,30
20082,-3,-2,-3,-3,-1,-2,-2,30
20083,-2,-1,-2,-2,-2,-2,-3,30
20084,-1,-1,-2,-2,-1,-1,-1,30
20085,-2,-1,-1,-3,-1,-2,-3,30
20086,-1,-1,-2,-2,-2,-2,-3,30
20087,-2,-1,-2,-1,-1,-2,-3,30
20088,-2,-2,-2,-2,-2,-2,-3,30
20089,-2,-2,-2,-2,-1,-2,-2,30
20090,-2,-2,-3,-2,-2,-2,-1,30
20091,-1,-1,-2,-2,-2,-3,-2,30
20092,-1,-2,-3,-2,-1,-2,-1,30
20093,-2,-3,-3,-2,-1,-1,-2,30
20094,-2,-2,-3,-2,-2,-2,-3,30
20095,-2,-2,-2,-2,-1,-2,-2,30
20096,-2,-2,-3,-3,-1,-3,-2,30
20097,-2,-3,-3,-3,-2,-2,-2,30
20098,-3,-2,-3,-3,-2,-3,-3,30
20099,-3,-2,-4,-2,-1,-2,-3,30
20100,-3,-3,-3,-3,-2,-1,-3,30
20101,-3,-2,-4,-3,-2,-2,-3,30
20102,-3,-2,-4,-4,-2,-2,-3,30
20103,-3,-3,-3,-3,-2,-3,-2,30
20104,-3,-3,-4,-3,-3,-2,-2,30
20105,-3,-2,-3,-3,-2,-2,-2,30
20106,-3,-3,-4,-4,-3,-4,-4,30
20107,-3,-3,-4,-4,-3,-3,-4,30
20108,-3,-4,-4,-4,-3,-4,-4,30
20109,-3,-3,-3,-3,-3,-3,-4,30
20110,-3,-3,-3,-4,-3,-2,-4,30
20111,-2,-3,-3,-4,-3,-2,-3,30
20112,-1,-1,-3,-2,-3,-2,-4,30
20113,-2,-3,-4,-3,-3,-3,-3,30
20114,-3,-3,-3,-2,-3,-2,-3,30
20115,-1,-2,-3,-3,-3,-2,-1,30
20116,-2,-3,-3,-3,-1,-2,-3,30
20117,-2,-3,-3,-3,-3,-2,-2,30
20118,-2,-1,-3,-3,-2,-1,-1,30
20119,-1,-2,-4,-2,-1,0,-2,30
20120,-1,-2,-2,-2,-2,-1,-2,30
20121,-1,-1,-3,-2,-1,0,-1,30
20122,0,-2,-3,-2,-1,-1,-3,30
20123,-1,-1,-2,-3,-2,-1,-2,30
20124,-2,-2,-3,-2,-1,-1,-2,30
20125,-2,-2,-3,-2,-2,-2,-2,30
20126,-2,-2,-3,-3,-1,-1,-2,30
20127,-1,-1,-4,-2,-2,-2,-2,30
20128,-1,-2,-3,-2,-2,-1,-3,30
20129,-2,-2,-3,-3,-1,-1,-2,30
20130,-3,-2,-4,-3,-2,-1,-1,30
20131,-1,-2,-3,-4,-2,-3,-2,30
20132,-2,-2,-4,-2,-1,-2,-2,30
20133,-1,-2,-3,-2,-2,-1,-2,30
20134,-1,-2,-3,-2,-2,-1,-1,30
20135,-1,-2,-3,-2,-1,-1,-1,30
20136,-2,-2,-1,-2,-1,-1,-1,30
20137,-1,0,-2,-1,-1,-1,-2,30
20138,-1,-2,-2,-2,-1,-1,-1,30
20139,-1,-1,-2,-2,-1,0,-1,30
20140,-1,0,-1,-1,0,-1,0,30
20141,1,-1,-2,-1,-1,-1,-1,30
20142,0,0,-1,-2,-1,0,-1,30
20143,1,0,-2,-1,0,-1,0,30
20144,1,0,-2,-1,1,0,0,30
20145,1,1,-2,-1,0,1,0,30
20146,1,0,-1,-1,0,0,0,30
20147,0,0,-1,-1,0,0,-1,30
20148,1,0,-1,-1,-1,1,-1,30
20149,0,0,-1,0,0,0,0,30
20150,0,0,-2,-1,-1,0,-1,30
20151,0,-1,-2,-1,-1,0,-1,30
20152,-1,-1,-2,-1,-1,0,-1,30
20153,-1,0,-2,0,0,-1,-1,30
20154,1,0,-1,-1,0,0,-1,30
20155,-1,-1,-2,-1,-1,-1,-1,30
20156,-1,0,-2,0,0,-2,-1,30
20157,-1,-1,-2,-1,-1,-2,0,30
20158,0,-1,-2,-1,0,-1,0,30
20159,0,0,-3,0,0,0,0,30
20160,0,-1,-2,0,0,0,0,30
20161,0,1,-1,0,1,0,0,30
20162,0,1,-1,0,1,0,0,30
20163,0,1,-1,1,0,1,1,30
20164,1,0,0,0,0,1,0,30
20165,1,0,-1,0,0,1,0,30
20166,0,1,-2,0,0,1,-1,30
20167,0,0,-1,0,1,1,1,30
